Year,District Code,District Name,Building Number,Building Name,Total September Membership,Federal Expenditures Building,State and Local Expenditures Building,Total Building,Federal Expenditures District,State and Local Expenditures District,Total District,Expenditures Per September Membership,,,,,,,,,,,,,,,,,,,,,,,
2019,033-090,SALEM R-80,9999,DISTRICT TOTALS,"1,030.06",$264.74,"$9,670.22","$9,934.96",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,033-091,OAK HILL R-I,4020,OAK HILL ELEM.,182.00,$841.93,"$5,711.62","$6,553.55",$476.29,"$2,118.82","$2,595.11","$9,148.66",,,,,,,,,,,,,,,,,,,,,,,
2019,033-091,OAK HILL R-I,9999,DISTRICT TOTALS,182.00,"$1,318.22","$7,830.44","$9,148.66",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,033-092,GREEN FOREST R-II,4020,GREEN FOREST ELEM.,282.00,$460.25,"$5,329.91","$5,790.16",$0.00,"$2,389.99","$2,389.99","$8,180.14",,,,,,,,,,,,,,,,,,,,,,,
2019,033-092,GREEN FOREST R-II,9999,DISTRICT TOTALS,282.00,$460.25,"$7,719.90","$8,180.14",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,033-093,DENT-PHELPS R-III,4020,DENT-PHELPS ELEM.,364.29,$664.86,"$6,324.39","$6,989.26",$182.26,"$1,676.32","$1,858.57","$8,847.83",,,,,,,,,,,,,,,,,,,,,,,
2019,033-093,DENT-PHELPS R-III,9999,DISTRICT TOTALS,364.29,$847.12,"$8,000.71","$8,847.83",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,033-094,NORTH WOOD R-IV,4020,NORTH WOOD ELEM.,272.00,$358.33,"$6,323.34","$6,681.67",$191.87,"$1,943.69","$2,135.55","$8,817.22",,,,,,,,,,,,,,,,,,,,,,,
2019,033-094,NORTH WOOD R-IV,9999,DISTRICT TOTALS,272.00,$550.20,"$8,267.03","$8,817.22",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,034-121,SKYLINE R-II,4020,SKYLINE ELEM.,113.00,$819.82,"$6,478.88","$7,298.71",$690.78,"$1,826.59","$2,517.37","$9,816.08",,,,,,,,,,,,,,,,,,,,,,,
2019,034-121,SKYLINE R-II,9999,DISTRICT TOTALS,113.00,"$1,510.61","$8,305.47","$9,816.08",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,034-122,PLAINVIEW R-VIII,4020,PLAINVIEW ELEM.,117.00,$567.43,"$5,160.52","$5,727.94",$371.49,"$3,005.71","$3,377.20","$9,105.15",,,,,,,,,,,,,,,,,,,,,,,
2019,034-122,PLAINVIEW R-VIII,9999,DISTRICT TOTALS,117.00,$938.92,"$8,166.23","$9,105.15",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,034-124,AVA R-I,1050,AVA HIGH,397.53,$85.94,"$5,816.89","$5,902.83",$469.64,"$2,363.86","$2,833.50","$8,736.33",,,,,,,,,,,,,,,,,,,,,,,
2019,034-124,AVA R-I,3000,AVA MIDDLE,422.00,$238.08,"$4,464.42","$4,702.50",$469.64,"$2,363.86","$2,833.50","$7,536.00",,,,,,,,,,,,,,,,,,,,,,,
2019,034-124,AVA R-I,4020,AVA ELEM.,465.00,$709.08,"$5,005.83","$5,714.91",$469.64,"$2,363.86","$2,833.50","$8,548.41",,,,,,,,,,,,,,,,,,,,,,,
2019,034-124,AVA R-I,9999,DISTRICT TOTALS,"1,284.53",$831.14,"$7,442.82","$8,273.96",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-092,MALDEN R-I,1050,MALDEN HIGH,381.00,$0.00,"$7,964.74","$7,964.74",$4.33,"$2,836.60","$2,840.93","$10,805.67",,,,,,,,,,,,,,,,,,,,,,,
2019,035-092,MALDEN R-I,4020,MALDEN LOWER ELEM.,542.00,$829.16,"$6,729.19","$7,558.35",$4.33,"$2,836.60","$2,840.93","$10,399.28",,,,,,,,,,,,,,,,,,,,,,,
2019,035-092,MALDEN R-I,9999,DISTRICT TOTALS,923.00,$491.23,"$10,075.80","$10,567.03",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-093,CAMPBELL R-II,1050,CAMPBELL HIGH,249.00,$64.37,"$6,790.79","$6,855.16",$609.07,"$2,535.02","$3,144.08","$9,999.24",,,,,,,,,,,,,,,,,,,,,,,
2019,035-093,CAMPBELL R-II,4020,CAMPBELL ELEM.,267.00,$579.77,"$5,662.58","$6,242.34",$609.07,"$2,535.02","$3,144.08","$9,386.42",,,,,,,,,,,,,,,,,,,,,,,
2019,035-093,CAMPBELL R-II,9999,DISTRICT TOTALS,516.00,$940.13,"$8,742.02","$9,682.15",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-094,HOLCOMB R-III,1050,HOLCOMB HIGH,216.00,$297.35,"$6,177.18","$6,474.53",$784.55,"$1,619.95","$2,404.50","$8,879.02",,,,,,,,,,,,,,,,,,,,,,,
2019,035-094,HOLCOMB R-III,4020,HOLCOMB ELEM.,278.00,$297.14,"$6,039.40","$6,336.54",$784.55,"$1,619.95","$2,404.50","$8,741.04",,,,,,,,,,,,,,,,,,,,,,,
2019,035-094,HOLCOMB R-III,9999,DISTRICT TOTALS,494.00,"$1,081.78","$7,719.59","$8,801.37",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-097,CLARKTON C-4,1050,CLARKTON HIGH,172.00,$122.32,"$5,434.07","$5,556.39",$487.04,"$2,339.54","$2,826.58","$8,382.97",,,,,,,,,,,,,,,,,,,,,,,
2019,035-097,CLARKTON C-4,4020,CLARKTON ELEM.,174.00,$79.36,"$6,104.12","$6,183.47",$487.04,"$2,339.54","$2,826.58","$9,010.06",,,,,,,,,,,,,,,,,,,,,,,
2019,035-097,CLARKTON C-4,9999,DISTRICT TOTALS,346.00,$587.75,"$8,110.57","$8,698.33",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-098,SENATH-HORNERSVILLE C-8,1050,SENATH-HORNERSVILLE HIGH SCHOO,210.00,$23.37,"$6,876.54","$6,899.92",$612.57,"$2,210.00","$2,822.57","$9,722.49",,,,,,,,,,,,,,,,,,,,,,,
2019,035-098,SENATH-HORNERSVILLE C-8,3000,SENATH-HORNERSVILLE MIDDLE SCH,243.00,$363.35,"$5,004.51","$5,367.86",$612.57,"$2,210.00","$2,822.57","$8,190.43",,,,,,,,,,,,,,,,,,,,,,,
2019,035-098,SENATH-HORNERSVILLE C-8,4010,SENATH-HORNERSVILLE ELEM SCH,310.00,$391.39,"$5,145.08","$5,536.47",$612.57,"$2,210.00","$2,822.57","$8,359.04",,,,,,,,,,,,,,,,,,,,,,,
2019,035-098,SENATH-HORNERSVILLE C-8,9999,DISTRICT TOTALS,763.00,$893.74,"$7,786.86","$8,680.60",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-099,SOUTHLAND C-9,1050,SOUTHLAND HIGH,102.00,$455.07,"$8,111.82","$8,566.89",$8.24,"$4,580.94","$4,589.18","$13,156.07",,,,,,,,,,,,,,,,,,,,,,,
2019,035-099,SOUTHLAND C-9,4020,SOUTHLAND ELEM.,135.00,$353.75,"$5,463.65","$5,817.40",$8.24,"$4,580.94","$4,589.18","$10,406.58",,,,,,,,,,,,,,,,,,,,,,,
2019,035-099,SOUTHLAND C-9,9999,DISTRICT TOTALS,237.00,$405.60,"$11,184.31","$11,589.91",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,035-102,KENNETT 39,1050,KENNETT HIGH,487.00,$518.92,"$7,808.63","$8,327.55",$22.39,"$2,262.50","$2,284.89","$10,612.44",,,,,,,,,,,,,,,,,,,,,,,
2019,035-102,KENNETT 39,3000,KENNETT MIDDLE,413.00,$443.60,"$5,945.41","$6,389.01",$22.39,"$2,262.50","$2,284.89","$8,673.90",,,,,,,,,,,,,,,,,,,,,,,
2019,035-102,KENNETT 39,4040,H. BYRON MASTERSON ELEM.,490.00,$162.86,"$4,391.09","$4,553.96",$22.39,"$2,262.50","$2,284.89","$6,838.85",,,,,,,,,,,,,,,,,,,,,,,
2019,035-102,KENNETT 39,4080,SOUTH ELEM.,459.00,$396.35,"$4,832.87","$5,229.22",$22.39,"$2,262.50","$2,284.89","$7,514.11",,,,,,,,,,,,,,,,,,,,,,,
2019,035-102,KENNETT 39,9999,DISTRICT TOTALS,"1,849.00",$399.70,"$8,010.57","$8,410.27",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-123,FRANKLIN CO. R-II,4020,FRANKLIN CO. ELEM.,176.89,$357.34,"$9,582.06","$9,939.40",$3.97,"$2,377.19","$2,381.17","$12,320.57",,,,,,,,,,,,,,,,,,,,,,,
2019,036-123,FRANKLIN CO. R-II,9999,DISTRICT TOTALS,176.89,$361.31,"$11,959.26","$12,320.57",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,1050,PACIFIC HIGH,869.28,$462.24,"$6,772.61","$7,234.85",$464.20,"$2,587.28","$3,051.48","$10,286.33",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,3000,MERAMEC VALLEY MIDDLE,492.45,$249.46,"$6,601.13","$6,850.59",$464.20,"$2,587.28","$3,051.48","$9,902.07",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,3020,RIVERBEND SCH.,238.42,$19.10,"$7,312.65","$7,331.75",$464.20,"$2,587.28","$3,051.48","$10,383.23",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,4020,COLEMAN ELEM.,382.33,$509.68,"$7,099.66","$7,609.35",$464.20,"$2,587.28","$3,051.48","$10,660.83",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,4030,NIKE ELEM.,129.54,$41.61,"$7,315.09","$7,356.70",$464.20,"$2,587.28","$3,051.48","$10,408.18",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,4040,ZITZMAN ELEM.,431.73,$631.61,"$6,956.41","$7,588.02",$464.20,"$2,587.28","$3,051.48","$10,639.50",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,4060,ROBERTSVILLE ELEM.,126.00,$44.18,"$7,805.33","$7,849.52",$464.20,"$2,587.28","$3,051.48","$10,901.00",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,4080,TRUMAN ELEM.,300.40,$201.11,"$7,192.89","$7,394.00",$464.20,"$2,587.28","$3,051.48","$10,445.49",,,,,,,,,,,,,,,,,,,,,,,
2019,036-126,MERAMEC VALLEY R-III,9999,DISTRICT TOTALS,"2,970.15",$823.82,"$9,553.61","$10,377.43",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,1050,UNION HIGH,951.12,$112.61,"$5,830.21","$5,942.82",$323.32,"$2,298.04","$2,621.35","$8,564.17",,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,3000,UNION MIDDLE,491.31,$308.61,"$5,590.63","$5,899.25",$323.32,"$2,298.04","$2,621.35","$8,520.60",,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,4010,CLARK-VITT ELEM.,573.63,$134.58,"$5,913.83","$6,048.41",$323.32,"$2,298.04","$2,621.35","$8,669.76",,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,4020,BEAUFORT ELEM.,412.05,$302.09,"$6,845.03","$7,147.12",$323.32,"$2,298.04","$2,621.35","$9,768.47",,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,4040,CENTRAL ELEM.,699.89,$447.89,"$7,097.03","$7,544.92",$323.32,"$2,298.04","$2,621.35","$10,166.27",,,,,,,,,,,,,,,,,,,,,,,
2019,036-131,UNION R-XI,9999,DISTRICT TOTALS,"3,128.00",$570.72,"$8,523.08","$9,093.80",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-133,LONEDELL R-14,4020,LONEDELL ELEM.,418.86,$339.31,"$6,647.53","$6,986.84",$266.89,"$3,121.89","$3,388.78","$10,375.63",,,,,,,,,,,,,,,,,,,,,,,
2019,036-133,LONEDELL R-14,9999,DISTRICT TOTALS,418.86,$606.20,"$9,769.42","$10,375.63",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-134,SPRING BLUFF R-XV,4020,SPRING BLUFF ELEM.,285.00,$392.01,"$6,311.42","$6,703.43",$3.06,"$3,072.20","$3,075.27","$9,778.70",,,,,,,,,,,,,,,,,,,,,,,
2019,036-134,SPRING BLUFF R-XV,9999,DISTRICT TOTALS,285.00,$395.07,"$9,383.62","$9,778.70",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-135,STRAIN-JAPAN R-XVI,4020,STRAIN-JAPAN ELEM.,93.50,$628.68,"$7,537.81","$8,166.49",$11.78,"$3,105.50","$3,117.28","$11,283.76",,,,,,,,,,,,,,,,,,,,,,,
2019,036-135,STRAIN-JAPAN R-XVI,9999,DISTRICT TOTALS,93.50,$640.46,"$10,643.31","$11,283.76",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,1010,FRANKLIN CO. SPECL. ED. COOP.,0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,1050,ST. CLAIR HIGH,605.88,$89.78,"$7,713.72","$7,803.50",$567.66,"$1,812.77","$2,380.43","$10,183.94",,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,2050,ST. CLAIR JR. HIGH,437.96,$45.73,"$5,453.24","$5,498.96",$567.66,"$1,812.77","$2,380.43","$7,879.40",,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,4020,ST. CLAIR ELEM.,533.00,"$1,310.82","$5,276.23","$6,587.05",$567.66,"$1,812.77","$2,380.43","$8,967.48",,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,4040,EDGAR MURRAY ELEM.,467.00,$292.22,"$5,392.30","$5,684.51",$567.66,"$1,812.77","$2,380.43","$8,064.95",,,,,,,,,,,,,,,,,,,,,,,
2019,036-136,ST. CLAIR R-XIII,9999,DISTRICT TOTALS,"2,043.84","$1,067.79","$8,604.70","$9,672.49",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-137,SULLIVAN,1050,SULLIVAN SR. HIGH,576.88,$353.86,"$6,362.05","$6,715.92",$319.84,"$2,206.54","$2,526.38","$9,242.29",,,,,,,,,,,,,,,,,,,,,,,
2019,036-137,SULLIVAN,3000,SULLIVAN MIDDLE,474.11,$598.39,"$6,252.93","$6,851.32",$319.84,"$2,206.54","$2,526.38","$9,377.70",,,,,,,,,,,,,,,,,,,,,,,
2019,036-137,SULLIVAN,4020,SULLIVAN ELEM.,423.94,$78.31,"$7,298.25","$7,376.56",$319.84,"$2,206.54","$2,526.38","$9,902.94",,,,,,,,,,,,,,,,,,,,,,,
2019,036-137,SULLIVAN,4040,SULLIVAN PRIMARY,457.68,$271.49,"$7,410.81","$7,682.30",$319.84,"$2,206.54","$2,526.38","$10,208.68",,,,,,,,,,,,,,,,,,,,,,,
2019,036-137,SULLIVAN,9999,DISTRICT TOTALS,"1,932.61",$653.73,"$8,995.56","$9,649.29",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-138,NEW HAVEN,1050,NEW HAVEN HIGH,159.00,$0.79,"$6,683.04","$6,683.83",$8.87,"$2,802.03","$2,810.90","$9,494.72",,,,,,,,,,,,,,,,,,,,,,,
2019,036-138,NEW HAVEN,3000,NEW HAVEN MIDDLE,73.00,$90.38,"$5,839.85","$5,930.24",$8.87,"$2,802.03","$2,810.90","$8,741.13",,,,,,,,,,,,,,,,,,,,,,,
2019,036-138,NEW HAVEN,4020,NEW HAVEN ELEM.,236.00,$86.14,"$7,148.37","$7,234.50",$8.87,"$2,802.03","$2,810.90","$10,045.40",,,,,,,,,,,,,,,,,,,,,,,
2019,036-138,NEW HAVEN,9999,DISTRICT TOTALS,468.00,$66.67,"$9,588.20","$9,654.87",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,1050,WASHINGTON HIGH,"1,231.11",$519.71,"$7,851.62","$8,371.34",$171.29,"$3,256.18","$3,427.47","$11,798.81",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,3000,WASHINGTON MIDDLE,638.09,$296.89,"$6,447.86","$6,744.75",$171.29,"$3,256.18","$3,427.47","$10,172.22",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4020,AUGUSTA ELEM.,127.06,$85.64,"$8,496.78","$8,582.42",$171.29,"$3,256.18","$3,427.47","$12,009.89",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4040,CAMPBELLTON ELEM.,135.08,$74.30,"$7,832.53","$7,906.83",$171.29,"$3,256.18","$3,427.47","$11,334.30",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4060,CLEARVIEW ELEM.,307.17,$234.32,"$6,534.94","$6,769.26",$171.29,"$3,256.18","$3,427.47","$10,196.72",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4100,LABADIE ELEM.,134.14,$85.37,"$7,548.84","$7,634.20",$171.29,"$3,256.18","$3,427.47","$11,061.67",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4120,MARTHASVILLE ELEM.,189.28,$320.24,"$8,302.74","$8,622.97",$171.29,"$3,256.18","$3,427.47","$12,050.44",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4140,SOUTH POINT ELEM.,428.46,$340.26,"$8,021.68","$8,361.94",$171.29,"$3,256.18","$3,427.47","$11,789.41",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,4160,WASHINGTON WEST ELEM.,527.02,$396.50,"$7,597.42","$7,993.92",$171.29,"$3,256.18","$3,427.47","$11,421.39",,,,,,,,,,,,,,,,,,,,,,,
2019,036-139,WASHINGTON,9999,DISTRICT TOTALS,"3,717.41",$534.17,"$10,775.01","$11,309.18",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,037-037,GASCONADE CO. R-II,1050,OWENSVILLE HIGH,573.66,$175.69,"$5,814.26","$5,989.95",$0.00,"$2,482.98","$2,482.98","$8,472.93",,,,,,,,,,,,,,,,,,,,,,,
2019,037-037,GASCONADE CO. R-II,3000,OWENSVILLE MIDDLE,428.12,$260.49,"$5,340.52","$5,601.01",$0.00,"$2,482.98","$2,482.98","$8,083.99",,,,,,,,,,,,,,,,,,,,,,,
2019,037-037,GASCONADE CO. R-II,4020,GERALD ELEM.,271.16,$279.36,"$6,657.91","$6,937.28",$0.00,"$2,482.98","$2,482.98","$9,420.26",,,,,,,,,,,,,,,,,,,,,,,
2019,037-037,GASCONADE CO. R-II,4050,OWENSVILLE ELEM.,513.58,$494.71,"$5,452.78","$5,947.49",$0.00,"$2,482.98","$2,482.98","$8,430.47",,,,,,,,,,,,,,,,,,,,,,,
2019,037-037,GASCONADE CO. R-II,9999,DISTRICT TOTALS,"1,786.52",$303.46,"$8,207.85","$8,511.31",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,037-039,GASCONADE CO. R-I,1050,HERMANN HIGH,307.57,$458.95,"$7,109.14","$7,568.09",$412.36,"$2,163.06","$2,575.42","$10,143.51",,,,,,,,,,,,,,,,,,,,,,,
2019,037-039,GASCONADE CO. R-I,3000,HERMANN MIDDLE,267.12,$256.11,"$6,287.17","$6,543.28",$412.36,"$2,163.06","$2,575.42","$9,118.69",,,,,,,,,,,,,,,,,,,,,,,
2019,037-039,GASCONADE CO. R-I,4060,HERMANN ELEM.,287.36,$94.30,"$7,027.22","$7,121.51",$412.36,"$2,163.06","$2,575.42","$9,696.93",,,,,,,,,,,,,,,,,,,,,,,
2019,037-039,GASCONADE CO. R-I,9999,DISTRICT TOTALS,862.05,$686.90,"$8,990.19","$9,677.09",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,038-044,KING CITY R-I,1050,KING CITY HIGH,138.00,$1.45,"$10,740.82","$10,742.27",$0.05,"$3,173.21","$3,173.27","$13,915.53",,,,,,,,,,,,,,,,,,,,,,,
2019,038-044,KING CITY R-I,4020,KING CITY ELEM.,171.00,$570.50,"$8,696.66","$9,267.16",$0.05,"$3,173.21","$3,173.27","$12,440.43",,,,,,,,,,,,,,,,,,,,,,,
2019,038-044,KING CITY R-I,9999,DISTRICT TOTALS,309.00,$316.41,"$12,782.80","$13,099.21",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,038-045,STANBERRY R-II,1050,STANBERRY HIGH,136.00,$257.35,"$9,577.79","$9,835.14",$0.00,"$3,020.69","$3,020.69","$12,855.84",,,,,,,,,,,,,,,,,,,,,,,
2019,038-045,STANBERRY R-II,4020,STANBERRY ELEM.,179.00,"$1,086.05","$6,048.66","$7,134.71",$0.00,"$3,020.69","$3,020.69","$10,155.40",,,,,,,,,,,,,,,,,,,,,,,
2019,038-045,STANBERRY R-II,9999,DISTRICT TOTALS,315.00,$728.26,"$10,593.04","$11,321.31",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,038-046,ALBANY R-III,1050,ALBANY HIGH,114.41,$141.63,"$7,805.27","$7,946.89",$149.30,"$2,882.09","$3,031.39","$10,978.29",,,,,,,,,,,,,,,,,,,,,,,
2019,038-046,ALBANY R-III,3000,ALBANY MIDDLE,99.00,$163.67,"$6,422.95","$6,586.63",$149.30,"$2,882.09","$3,031.39","$9,618.02",,,,,,,,,,,,,,,,,,,,,,,
2019,038-046,ALBANY R-III,4020,VIRGINIA E. GEORGE ELEM.,200.00,$218.78,"$6,436.93","$6,655.71",$149.30,"$2,882.09","$3,031.39","$9,687.11",,,,,,,,,,,,,,,,,,,,,,,
2019,038-046,ALBANY R-III,9999,DISTRICT TOTALS,413.41,$333.54,"$9,694.36","$10,027.89",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,1050,WILLARD HIGH,"1,308.43",$442.21,"$6,337.03","$6,779.24",$0.00,"$2,255.73","$2,255.73","$9,034.97",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,3050,WILLARD MIDDLE,691.47,$200.08,"$5,760.14","$5,960.21",$0.00,"$2,255.73","$2,255.73","$8,215.94",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,4000,WILLARD INTERMEDIATE NORTH,756.85,$279.18,"$5,175.69","$5,454.87",$0.00,"$2,255.73","$2,255.73","$7,710.59",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,4020,WILLARD CENTRAL ELEM.,365.08,$204.43,"$6,676.33","$6,880.76",$0.00,"$2,255.73","$2,255.73","$9,136.48",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,4040,WILLARD SOUTH ELEM.,422.06,$168.61,"$6,011.42","$6,180.03",$0.00,"$2,255.73","$2,255.73","$8,435.75",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,4060,WILLARD EAST ELEM.,326.00,$0.12,"$6,480.62","$6,480.75",$0.00,"$2,255.73","$2,255.73","$8,736.47",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,4080,WILLARD NORTH ELEM.,271.61,$355.55,"$10,278.99","$10,634.53",$0.00,"$2,255.73","$2,255.73","$12,890.26",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,5000,WILLARD ORCHARD HILLS ELEM,332.02,$28.22,"$6,969.49","$6,997.71",$0.00,"$2,255.73","$2,255.73","$9,253.43",,,,,,,,,,,,,,,,,,,,,,,
2019,039-133,WILLARD R-II,9999,DISTRICT TOTALS,"4,473.52",$263.78,"$8,600.81","$8,864.59",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,1050,REPUBLIC HIGH,"1,401.01",$140.96,"$6,520.82","$6,661.78",$196.29,"$1,976.73","$2,173.02","$8,834.79",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,3000,REPUBLIC MIDDLE,"1,176.71",$122.26,"$6,041.19","$6,163.44",$196.29,"$1,976.73","$2,173.02","$8,336.46",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,4050,PRICE ELEMENTARY,442.00,$278.89,"$6,560.02","$6,838.91",$196.29,"$1,976.73","$2,173.02","$9,011.92",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,4060,MCCULLOCH ELEMENTARY,496.03,$283.22,"$6,190.35","$6,473.57",$196.29,"$1,976.73","$2,173.02","$8,646.59",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,4070,SCHOFIELD ELEMENTARY,488.74,$361.90,"$6,128.65","$6,490.55",$196.29,"$1,976.73","$2,173.02","$8,663.57",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,4080,LYON ELEMENTARY,394.00,$349.76,"$7,365.96","$7,715.72",$196.29,"$1,976.73","$2,173.02","$9,888.74",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,4090,SWEENY ELEMENTARY,402.10,$433.36,"$6,684.08","$7,117.44",$196.29,"$1,976.73","$2,173.02","$9,290.46",,,,,,,,,,,,,,,,,,,,,,,
2019,039-134,REPUBLIC R-III,9999,DISTRICT TOTALS,"4,800.59",$424.18,"$8,392.56","$8,816.74",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,039-135,ASH GROVE R-IV,1050,ASH GROVE HIGH,322.35,$221.84,"$7,241.89","$7,463.74",$332.31,"$1,895.01","$2,227.32","$9,691.06",,,,,,,,,,,,,,,,,,,,,,,
2019,039-135,ASH GROVE R-IV,4020,ASH GROVE ELEM.,203.00,$413.27,"$5,216.73","$5,630.00",$332.31,"$1,895.01","$2,227.32","$7,857.32",,,,,,,,,,,,,,,,,,,,,,,
2019,039-135,ASH GROVE R-IV,4040,BOIS D'ARC ELEM.,140.00,$157.31,"$4,449.85","$4,607.17",$332.31,"$1,895.01","$2,227.32","$6,834.49",,,,,,,,,,,,,,,,,,,,,,,
2019,039-135,ASH GROVE R-IV,9999,DISTRICT TOTALS,665.35,$598.98,"$7,931.53","$8,530.51",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,039-136,WALNUT GROVE R-V,1050,WALNUT GROVE HIGH,125.00,$0.00,"$7,779.73","$7,779.73",$248.92,"$2,835.00","$3,083.92","$10,863.65",,,,,,,,,,,,,,,,,,,,,,,
