,DIST_CODE,SCHL_CODE,SCHNAME,latitude,longitude
2345,92089,4040,Duello Elem. ,38.7760908,-90.8255769
2346,92089,7500,Early Childhood Center ,,
2347,92089,1050,Emil E. Holt Sr. High ,38.817424700000004,-90.8665877647716
2348,92089,3050,Frontier Middle ,,
2349,92089,4070,Green Tree Elem. ,38.7803965,-90.7804885
2350,92089,4030,Heritage Intermediate ,,
2351,92089,4020,Heritage Primary ,38.8144826,-90.8542338
2352,92089,4130,Journey Elementary ,38.8018792,-90.9155023
2353,92089,4120,Lakeview Elementary ,38.808259,-90.7893748
2354,92089,1070,Liberty High School ,38.757811,-90.7867936
2355,92089,1080,North Point Hign School ,38.8316585,-90.9031952
2356,92089,4100,Peine Ridge Elem. ,38.8368321,-90.8935746
2357,92089,4080,Prairie View Elem. ,38.77306324307813,-90.73584516537272
2358,92089,4090,Stone Creek Elementary ,38.8195468,-90.8751815
2359,92089,1060,Timberland High ,38.7734582,-90.845304
2360,92089,4095,Wabash Elementary ,38.8237135,-90.9130441
2361,92089,3000,Wentzville Middle ,38.8121838,-90.86833887885356
2362,92089,3030,Wentzville South Middle ,38.7689303,-90.8446929
2363,74190,1050,West Nodaway High ,,
2364,74190,4020,West Nodaway R-I Elem. ,,
2365,46134,1100,South Central Career Center ,36.73778181632653,-91.85650748979593
2366,46134,5000,South Fork Elem. ,,
2367,46134,4030,West Plains Elem. ,36.738531183673466,-91.84095702040817
2368,46134,3000,West Plains Middle ,36.73439906959415,-91.84190370205064
2369,46134,1050,West Plains Sr. High ,36.73443134693878,-91.84360442857142
2370,83002,4020,Central Elem. ,39.41901277134367,-94.9007571306681
2371,83002,1050,West Platte High ,39.41797630612245,-94.90074481632652
2372,83002,3000,West Platte Middle ,39.41797630612245,-94.90074481632652
2373,94087,4020,West County Elem. ,,
2374,94087,1050,West County High ,,
2375,94087,3000,West County Middle ,,
2376,88080,4020,Westran Elem. ,39.43820223519913,-92.54861357671541
2377,88080,1050,Westran High ,,
2378,88080,3000,Westran Middle ,,
2379,73105,4020,Westview Elem. ,,
2380,43002,4020,Wheatland Elem. ,37.882222,-93.413904
2381,43002,1050,Wheatland High ,37.882222,-93.413904
2382,5120,4020,Wheaton Elem. ,,
2383,5120,1050,Wheaton High ,,
2384,39133,4020,Willard Central Elem. ,,
2385,39133,4060,Willard East Elem. ,37.30644233333334,-93.41963716666666
2386,39133,1050,Willard High ,37.3025157,-93.4238456
2387,39133,4000,Willard Intermediate North ,,
2388,39133,4090,Willard Intermediate-South ,,
2389,39133,3050,Willard Middle ,,
2390,39133,4080,Willard North Elem. ,,
2391,39133,5000,Willard Orchard Hills Elem ,,
2392,39133,4040,Willard South Elem. ,,
2393,46131,4040,Willow Springs Elem. ,,
2394,46131,1050,Willow Springs High ,,
2395,46131,3000,Willow Springs Middle ,,
2396,50010,4040,James E. Freer Elem. ,,
2397,50010,4030,Windsor Elem. ,,
2398,50010,1050,Windsor High ,,
2399,50010,4020,Windsor Intermediate ,,
2400,50010,3000,Windsor Middle ,,
2401,57004,4020,Winfield Elem. ,,
2402,57004,1050,Winfield High ,,
2403,57004,4040,Winfield Intermediate ,,
2404,57004,3000,Winfield Middle ,,
2405,101105,4020,Winona Elem. ,,
2406,101105,1050,Winona High ,,
2407,31117,4020,Winston Elem. ,,
2408,31117,1050,Winston High ,,
2409,9080,4040,Woodland Elem. ,,
2410,9080,1050,Woodland High ,,
2411,9080,3000,Woodland Middle ,,
2412,113001,4020,Worth Co. Elementary ,40.48387566504526,-94.40745829447937
2413,113001,1050,Worth Co. High ,40.48387566504526,-94.40745829447937
2414,109002,4040,Wright City East Elem ,,
2415,109002,1050,Wright City High ,38.83304359090909,-91.02947945454545
2416,109002,3000,Wright City Middle ,38.850861,-91.045159
2417,109002,4020,Wright City West Elem. ,38.8354265,-91.04040850000001
2418,109002,7500,Wright Start Preschool ,38.850861,-91.045159
2419,9079,4020,Zalma Elem. ,37.14103,-90.083679
2420,9079,1050,Zalma High ,37.14103,-90.083679
